area,area_title,naics,naics_title,occ code,occ title,o_group,i_group,tot_emp,emp_prse,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
55,Wisconsin,811100,Automotive Repair and Maintenance,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,4-digit,50,44,0.3,20.63,42910,12.8,13.5,14.68,17.99,27.4,30.64,28090,30530,37430,56990,63720,,
55,Wisconsin,811100,Automotive Repair and Maintenance,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,4-digit,550,14.9,3.18,16.67,34680,5.5,9.4,12.45,15.4,21.07,26.33,19540,25910,32030,43820,54770,,
55,Wisconsin,811100,Automotive Repair and Maintenance,43-4051,Customer Service Representatives,detailed,4-digit,150,24,0.85,17.67,36740,5.7,11.63,14.02,16.95,20.52,24.69,24200,29160,35260,42670,51350,,
55,Wisconsin,811100,Automotive Repair and Maintenance,43-4171,Receptionists and Information Clerks,detailed,4-digit,130,44.2,0.72,12.24,25460,5.3,9.85,10.52,11.63,13.66,15.45,20500,21880,24190,28420,32130,,
55,Wisconsin,811100,Automotive Repair and Maintenance,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,4-digit,**,**,**,19.18,39890,16.1,10.45,11.57,17.44,22.27,35.17,21740,24070,36270,46330,73150,,
55,Wisconsin,811100,Automotive Repair and Maintenance,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,4-digit,110,32.3,0.61,13.69,28470,8.6,8.86,10.56,13.03,16.53,19.72,18430,21950,27110,34370,41010,,
55,Wisconsin,811100,Automotive Repair and Maintenance,43-9061,"Office Clerks, General",detailed,4-digit,660,14.1,3.78,15.68,32600,4,9.16,11.99,14.84,18.65,22.53,19050,24930,30860,38780,46870,,
55,Wisconsin,811100,Automotive Repair and Maintenance,49-0000,"Installation, Maintenance, and Repair Occupations",major,4-digit,8900,4.3,51.24,21.01,43700,1.6,12.89,15.92,19.51,24.57,30.74,26820,33120,40580,51100,63930,,
55,Wisconsin,811100,Automotive Repair and Maintenance,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,4-digit,900,8.8,5.17,29.5,61370,3.8,15.75,24,28.39,35.43,45.58,32770,49920,59050,73690,94810,,
55,Wisconsin,811100,Automotive Repair and Maintenance,49-3021,Automotive Body and Related Repairers,detailed,4-digit,2020,7.2,11.63,22.23,46230,2.9,14,16.58,20.09,24.44,37.25,29110,34480,41790,50840,77470,,
55,Wisconsin,811100,Automotive Repair and Maintenance,49-3022,Automotive Glass Installers and Repairers,detailed,4-digit,230,38,1.32,18.1,37650,5.9,12.7,14.91,18.01,21.51,23.92,26420,31010,37470,44730,49750,,
55,Wisconsin,811100,Automotive Repair and Maintenance,49-3023,Automotive Service Technicians and Mechanics,detailed,4-digit,4450,5.6,25.63,19.13,39790,1.9,12.76,15.53,18.37,22.76,27.23,26550,32290,38210,47350,56650,,
55,Wisconsin,811100,Automotive Repair and Maintenance,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,4-digit,910,28.8,5.26,22.71,47230,5.1,15.4,18.03,22.26,26.98,30.28,32030,37500,46310,56120,62980,,
55,Wisconsin,811100,Automotive Repair and Maintenance,49-9071,"Maintenance and Repair Workers, General",detailed,4-digit,60,45.1,0.37,17.57,36550,4.8,11.29,13.79,17.3,21.3,24.51,23480,28680,35970,44310,50990,,
55,Wisconsin,811100,Automotive Repair and Maintenance,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,4-digit,280,19.3,1.61,13.87,28850,6.2,8.55,10.21,12.54,17.24,22.02,17780,21240,26080,35850,45800,,
55,Wisconsin,811100,Automotive Repair and Maintenance,51-0000,Production Occupations,major,4-digit,750,20.7,4.33,20.83,43330,3.5,12.59,15.09,20.31,24.16,31.52,26190,31380,42250,50240,65570,,
55,Wisconsin,811100,Automotive Repair and Maintenance,51-6093,Upholsterers,detailed,4-digit,**,**,**,20.73,43120,7.8,16.84,20.06,21.76,23.45,24.47,35040,41730,45250,48780,50900,,
55,Wisconsin,811100,Automotive Repair and Maintenance,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,4-digit,460,20.4,2.67,21.35,44420,4.5,13.32,15.38,20.35,24.26,33.49,27700,31990,42320,50470,69660,,
55,Wisconsin,811100,Automotive Repair and Maintenance,51-9198,Helpers--Production Workers,detailed,4-digit,**,**,**,12.94,26920,14.5,8.53,9.64,11.07,17.03,19.25,17730,20040,23030,35420,40050,,
55,Wisconsin,811100,Automotive Repair and Maintenance,53-0000,Transportation and Material Moving Occupations,major,4-digit,3860,7.1,22.22,12.69,26390,2.5,8.38,9.58,11.37,14.74,18.95,17440,19920,23640,30650,39410,,
55,Wisconsin,811100,Automotive Repair and Maintenance,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,4-digit,320,15.5,1.84,20.37,42360,4.4,13.27,16.56,19.78,23.33,27.26,27600,34440,41140,48520,56690,,
55,Wisconsin,811100,Automotive Repair and Maintenance,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,4-digit,180,32.4,1.04,19.14,39820,5.6,9.52,14.49,18.89,24.25,28.65,19800,30150,39300,50450,59600,,
55,Wisconsin,811100,Automotive Repair and Maintenance,53-3033,Light Truck Drivers,detailed,4-digit,50,46.8,0.28,12.6,26210,7.3,9.58,10.64,12.14,14.52,15.99,19940,22140,25250,30190,33260,,
55,Wisconsin,811100,Automotive Repair and Maintenance,53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",detailed,4-digit,**,**,**,12.91,26850,12.6,8.45,9.61,13.58,15.25,17.23,17590,19980,28250,31720,35830,,
55,Wisconsin,811100,Automotive Repair and Maintenance,53-6031,Automotive and Watercraft Service Attendants,detailed,4-digit,1350,18.4,7.79,10.86,22590,3.9,8.12,9.05,10.47,11.76,14.38,16890,18820,21790,24470,29920,,
55,Wisconsin,811100,Automotive Repair and Maintenance,53-7051,Industrial Truck and Tractor Operators,detailed,4-digit,80,35.8,0.47,16.17,33630,10.3,11.17,12.89,14.98,17.97,26.41,23230,26810,31160,37390,54930,,
55,Wisconsin,811100,Automotive Repair and Maintenance,53-7061,Cleaners of Vehicles and Equipment,detailed,4-digit,1750,14,10.09,11.78,24500,2.4,8.37,9.42,11.22,13.65,16.74,17420,19590,23350,28390,34820,,
55,Wisconsin,811100,Automotive Repair and Maintenance,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,4-digit,60,33.6,0.34,12.79,26610,6.9,10.18,10.81,11.86,14.28,17.05,21180,22490,24660,29710,35460,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,00-0000,All Occupations,total,5-digit,9500,5.7,100,19.96,41520,1.8,11.05,14.63,18.46,24.03,29.78,22990,30420,38390,49980,61940,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,11-0000,Management Occupations,major,5-digit,120,30.2,1.23,54.51,113380,6.4,31.26,35.51,51.13,73,89.47,65010,73860,106360,151830,186090,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,11-1021,General and Operations Managers,detailed,5-digit,70,19,0.7,50.04,104070,9.6,26.45,33.7,39.56,71.17,88.06,55010,70100,82290,148020,183170,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,13-0000,Business and Financial Operations Occupations,major,5-digit,50,46.2,0.48,30.61,63670,6.1,20,23.37,31.03,35.96,41.9,41590,48600,64540,74800,87140,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,5-digit,80,28.9,0.85,11.29,23490,4.7,8.48,9.57,11.04,12.37,14.53,17640,19900,22960,25720,30220,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,5-digit,80,28.9,0.85,11.29,23490,4.7,8.48,9.57,11.04,12.37,14.53,17640,19900,22960,25720,30220,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,41-0000,Sales and Related Occupations,major,5-digit,1070,11.3,11.27,20.62,42890,4.6,10.7,15.68,19.27,25.23,30.97,22260,32620,40090,52480,64420,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,41-2021,Counter and Rental Clerks,detailed,5-digit,850,15.8,9,19.87,41330,5.5,9.99,15.51,18.97,25.16,29.77,20770,32270,39460,52340,61910,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,41-2022,Parts Salespersons,detailed,5-digit,150,35.3,1.57,18.19,37830,5,12.02,15.47,18.4,21.78,23.75,25010,32180,38280,45300,49400,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,43-0000,Office and Administrative Support Occupations,major,5-digit,1010,13.2,10.59,15.57,32390,3.8,9.33,11.34,14.6,18.74,23.77,19410,23580,30380,38980,49440,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,5-digit,370,20.1,3.84,15.59,32440,6.7,8.86,11.19,14.62,18.58,25.55,18430,23280,30400,38640,53140,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,43-4051,Customer Service Representatives,detailed,5-digit,40,41.1,0.43,17.44,36270,11.7,11.37,13.4,15.67,19.19,26.33,23640,27870,32590,39910,54770,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,43-4171,Receptionists and Information Clerks,detailed,5-digit,**,**,**,11.66,24260,5.9,9.87,10.38,11.22,12.06,14.46,20520,21580,23340,25080,30080,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,5-digit,**,**,**,19.18,39890,16.1,10.45,11.57,17.44,22.27,35.17,21740,24070,36270,46330,73150,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,5-digit,70,45.2,0.73,14.58,30340,11.5,10.77,11.86,13.53,16.61,21.12,22390,24660,28130,34550,43920,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,43-9061,"Office Clerks, General",detailed,5-digit,300,19.4,3.18,15.1,31410,6,8.77,11.32,14.91,18.72,21.53,18230,23550,31010,38930,44780,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,49-0000,"Installation, Maintenance, and Repair Occupations",major,5-digit,6070,5.7,63.93,20.4,42420,1.9,12.86,15.83,19.2,24.28,29.5,26750,32920,39940,50510,61350,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,5-digit,590,11.5,6.2,28.17,58580,5.2,13.73,22.05,27.63,33.95,43.49,28550,45870,57470,70610,90450,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,49-3021,Automotive Body and Related Repairers,detailed,5-digit,140,44.3,1.51,17.58,36570,7,13.16,14.8,17.13,19.18,22.77,27380,30780,35620,39890,47350,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,49-3023,Automotive Service Technicians and Mechanics,detailed,5-digit,4240,5.5,44.61,19.21,39960,2,12.83,15.61,18.43,22.84,27.37,26680,32460,38330,47510,56930,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,5-digit,910,28.8,9.62,22.71,47230,5.1,15.4,18.03,22.26,26.98,30.28,32030,37500,46310,56120,62980,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,5-digit,140,25.8,1.42,13.28,27610,8.4,7.99,8.9,11.98,16.54,21.74,16630,18520,24920,34410,45230,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,51-0000,Production Occupations,major,5-digit,**,**,**,20.93,43530,5.2,11.64,15.19,20.59,24.88,29.86,24220,31590,42820,51760,62100,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,53-0000,Transportation and Material Moving Occupations,major,5-digit,850,23.3,8.97,14.97,31140,5.9,9.99,11.15,13.52,17.27,22.85,20790,23180,28120,35920,47520,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,5-digit,160,36.1,1.66,19.76,41110,5.2,11.88,14.99,20.03,24.65,28.81,24700,31180,41670,51270,59920,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,53-3033,Light Truck Drivers,detailed,5-digit,**,**,**,13.52,28130,6.5,10.03,11.56,13.72,15.27,17.06,20870,24040,28540,31750,35490,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,53-6031,Automotive and Watercraft Service Attendants,detailed,5-digit,390,38.3,4.12,12.69,26390,6.6,9.84,10.53,11.66,14.22,18,20460,21900,24250,29570,37440,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,53-7051,Industrial Truck and Tractor Operators,detailed,5-digit,80,35.8,0.86,16.17,33630,10.3,11.17,12.89,14.98,17.97,26.41,23230,26810,31160,37390,54930,,
55,Wisconsin,811110,Automotive Mechanical and Electrical Repair and Maintenance,53-7061,Cleaners of Vehicles and Equipment,detailed,5-digit,**,**,**,12.98,26990,5.1,9.51,11.35,13.39,14.83,15.7,19780,23610,27860,30840,32660,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",00-0000,All Occupations,total,5-digit,4640,1.4,100,21.7,45130,2.4,11.61,15.33,19.65,25.53,35.86,24150,31880,40880,53100,74590,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",11-0000,Management Occupations,major,5-digit,60,26.5,1.28,49.18,102300,8.3,31.56,38.25,44.92,50.55,72.52,65650,79570,93440,105150,150830,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",11-1021,General and Operations Managers,detailed,5-digit,60,26.5,1.28,49.18,102300,8.3,31.56,38.25,44.92,50.55,72.52,65650,79570,93440,105150,150830,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",13-0000,Business and Financial Operations Occupations,major,5-digit,370,11.8,8.03,27.66,57530,4.1,17.29,22.6,27.48,31.2,37.78,35960,47000,57150,64890,78590,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",13-1051,Cost Estimators,detailed,5-digit,350,12.6,7.57,27.91,58060,4.4,17.33,23.11,27.69,31.48,38.05,36050,48080,57600,65470,79150,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,5-digit,30,49.4,0.67,9.72,20220,8,8.01,8.4,9.06,9.91,14.25,16660,17480,18830,20610,29630,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,5-digit,30,49.4,0.67,9.72,20220,8,8.01,8.4,9.06,9.91,14.25,16660,17480,18830,20610,29630,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",41-0000,Sales and Related Occupations,major,5-digit,80,22.8,1.66,19.2,39930,7.7,13.86,16.05,18.16,22.29,28.29,28830,33380,37780,46370,58840,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",43-0000,Office and Administrative Support Occupations,major,5-digit,600,9.8,12.83,17.29,35970,3.4,10.43,13.23,16.21,20.67,25.38,21700,27510,33720,43000,52790,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,5-digit,150,14.5,3.13,17.57,36540,5.3,12.56,13.69,16.31,21.77,24.67,26130,28470,33920,45280,51310,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",43-4051,Customer Service Representatives,detailed,5-digit,100,31.3,2.11,18.03,37510,7,11.58,14.96,17.82,21.39,24.79,24090,31110,37060,44480,51560,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",43-4171,Receptionists and Information Clerks,detailed,5-digit,40,41.4,0.78,13.66,28410,3.9,9.65,12.25,13.74,15.16,17.66,20070,25480,28580,31520,36740,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,5-digit,30,39.2,0.7,11.35,23610,11,8.13,8.62,9.43,15.58,17.82,16900,17920,19620,32400,37060,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",43-9061,"Office Clerks, General",detailed,5-digit,250,21.4,5.44,17.55,36500,6.5,11.3,13.32,16.19,20.04,25.25,23500,27710,33670,41690,52510,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",49-0000,"Installation, Maintenance, and Repair Occupations",major,5-digit,2640,5.3,57.02,22.62,47050,2.7,13.11,16.46,20.51,25.91,37.9,27270,34230,42670,53890,78830,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,5-digit,270,11,5.8,32.91,68460,5.3,20.06,26.27,30.45,39.3,50.12,41720,54650,63350,81740,104250,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",49-3021,Automotive Body and Related Repairers,detailed,5-digit,1850,6.9,39.89,22.69,47200,3,14.45,16.88,20.59,25.09,38.09,30050,35110,42820,52190,79230,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",49-3022,Automotive Glass Installers and Repairers,detailed,5-digit,230,38,4.93,18.1,37650,5.9,12.7,14.91,18.01,21.51,23.92,26420,31010,37470,44730,49750,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",49-3023,Automotive Service Technicians and Mechanics,detailed,5-digit,140,41.4,2.98,18.33,38130,5.1,11.88,15.27,18.51,22.03,24.28,24710,31760,38510,45820,50510,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,5-digit,140,28.5,3.12,14.43,30010,9.1,10.03,10.97,12.79,18.91,22.17,20870,22820,26610,39340,46110,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",51-0000,Production Occupations,major,5-digit,470,18.4,10.13,21.74,45210,4.6,13.25,17.18,21.01,24.36,33.5,27550,35740,43710,50670,69680,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",51-6093,Upholsterers,detailed,5-digit,**,**,**,20.73,43120,7.8,16.84,20.06,21.76,23.45,24.47,35040,41730,45250,48780,50900,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,5-digit,380,18.9,8.25,22.62,47050,4.5,14.31,17.68,21.34,25.42,34.76,29760,36780,44380,52880,72300,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",51-9198,Helpers--Production Workers,detailed,5-digit,**,**,**,12.94,26920,14.5,8.53,9.64,11.07,17.03,19.25,17730,20040,23030,35420,40050,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",53-0000,Transportation and Material Moving Occupations,major,5-digit,390,24.7,8.35,12.62,26240,3.3,8.39,9.65,12.36,15.04,17.54,17450,20080,25710,31280,36490,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",detailed,5-digit,**,**,**,11.46,23840,15.9,8.18,8.91,11.58,14.19,15.24,17000,18530,24090,29520,31690,,
55,Wisconsin,811120,"Automotive Body, Paint, Interior, and Glass Repair",53-7061,Cleaners of Vehicles and Equipment,detailed,5-digit,330,26.9,7.22,12.67,26350,3.5,8.51,10.04,12.44,15.11,17.55,17690,20880,25870,31430,36510,,
55,Wisconsin,811190,Other Automotive Repair and Maintenance,00-0000,All Occupations,total,5-digit,3230,3.5,100,13.08,27200,3.4,8.23,9.32,11.21,14.73,19.73,17130,19390,23320,30640,41040,,
55,Wisconsin,811190,Other Automotive Repair and Maintenance,11-0000,Management Occupations,major,5-digit,60,25.5,1.88,42.85,89130,12.1,24.75,27.55,32.25,43.66,64.33,51480,57310,67080,90810,133810,,
55,Wisconsin,811190,Other Automotive Repair and Maintenance,11-1021,General and Operations Managers,detailed,5-digit,60,27.6,1.72,43.8,91110,12.9,24.51,27.42,32.69,45.55,65.6,50980,57040,68000,94740,136450,,
55,Wisconsin,811190,Other Automotive Repair and Maintenance,41-0000,Sales and Related Occupations,major,5-digit,120,20.7,3.57,13.17,27390,6.2,8.54,10.21,12.3,15.28,18.12,17760,21230,25590,31790,37690,,
55,Wisconsin,811190,Other Automotive Repair and Maintenance,41-2011,Cashiers,detailed,5-digit,80,21.5,2.35,11.47,23850,6.9,8.22,9.51,10.98,12.9,15.99,17100,19780,22830,26830,33250,,
55,Wisconsin,811190,Other Automotive Repair and Maintenance,43-0000,Office and Administrative Support Occupations,major,5-digit,170,30.5,5.39,15.67,32600,11.9,9.19,11.82,14.34,18.26,26.35,19110,24580,29830,37980,54810,,
55,Wisconsin,811190,Other Automotive Repair and Maintenance,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,5-digit,**,**,**,23.05,47940,12.1,13.67,18.06,25.62,27.94,29.32,28430,37570,53290,58110,61000,,
55,Wisconsin,811190,Other Automotive Repair and Maintenance,43-9061,"Office Clerks, General",detailed,5-digit,100,45.7,3.17,12.75,26520,6.8,8.68,10,12.74,14.83,17.53,18060,20810,26490,30840,36460,,
55,Wisconsin,811190,Other Automotive Repair and Maintenance,49-0000,"Installation, Maintenance, and Repair Occupations",major,5-digit,180,48.6,5.67,18.16,37780,4,12.6,13.63,15.89,23.99,28.16,26210,28360,33060,49910,58580,,
55,Wisconsin,811190,Other Automotive Repair and Maintenance,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,5-digit,**,**,**,26.31,54710,7.1,18.28,24.88,26.98,29.08,30.83,38030,51750,56120,60490,64130,,
55,Wisconsin,811190,Other Automotive Repair and Maintenance,49-3023,Automotive Service Technicians and Mechanics,detailed,5-digit,**,**,**,15.92,33100,11.6,12.26,13.03,14.32,17.38,25.08,25510,27110,29780,36140,52160,,
55,Wisconsin,811190,Other Automotive Repair and Maintenance,53-0000,Transportation and Material Moving Occupations,major,5-digit,2620,6.1,81.04,11.96,24870,2.4,8.22,9.15,10.81,12.73,18.25,17090,19040,22490,26480,37960,,
55,Wisconsin,811190,Other Automotive Repair and Maintenance,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,5-digit,300,16.1,9.4,19.9,41390,4.2,13.07,16.49,19.69,23.15,26.51,27190,34290,40950,48150,55140,,
55,Wisconsin,811190,Other Automotive Repair and Maintenance,53-6031,Automotive and Watercraft Service Attendants,detailed,5-digit,960,20.7,29.71,10.12,21050,3.2,7.95,8.65,9.92,11.26,12.14,16540,17990,20640,23410,25250,,
55,Wisconsin,811190,Other Automotive Repair and Maintenance,53-7061,Cleaners of Vehicles and Equipment,detailed,5-digit,1310,16.6,40.39,11.45,23820,3.2,8.31,9.25,10.87,12.57,16.64,17290,19230,22620,26150,34610,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,00-0000,All Occupations,total,4-digit,1640,6.9,100,25.04,52090,6,12.11,15.06,21.27,29.91,43.34,25190,31320,44230,62220,90150,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,11-0000,Management Occupations,major,4-digit,60,25.3,3.93,68.93,143370,7.4,40.6,47.72,65.68,82.02,#,84450,99250,136610,170600,#,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,11-1021,General and Operations Managers,detailed,4-digit,30,30.9,1.92,63.12,131290,11,37.23,43.36,50.62,72.37,#,77440,90190,105290,150540,#,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,13-0000,Business and Financial Operations Occupations,major,4-digit,60,19,3.64,36.24,75390,7.4,20.44,27.44,35.2,44.89,54.49,42510,57080,73220,93380,113340,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,15-0000,Computer and Mathematical Occupations,major,4-digit,150,23.4,9.18,31.11,64700,9.6,19.38,21.68,25.39,38.69,50.62,40300,45090,52810,80480,105290,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,15-1231,Computer Network Support Specialists,detailed,4-digit,**,**,**,23.86,49630,8.3,18.2,20.37,22.42,24.53,35.82,37860,42370,46640,51010,74500,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,17-0000,Architecture and Engineering Occupations,major,4-digit,70,3.2,4.28,41.78,86900,7.9,25.89,29.62,40.13,51,65.66,53840,61600,83460,106090,136580,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,41-0000,Sales and Related Occupations,major,4-digit,90,20.3,5.63,27.28,56740,8.2,12.4,15.17,24.04,38.16,47.38,25800,31550,50010,79360,98550,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,4-digit,70,24.7,4.31,29.75,61870,7.7,13.62,19.39,27.84,39.8,48.54,28320,40320,57920,82780,100970,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,43-0000,Office and Administrative Support Occupations,major,4-digit,340,10.6,20.79,18.84,39190,2.8,10.73,14.02,18.11,22.49,28.07,22310,29170,37670,46780,58380,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,4-digit,30,30,1.94,26.99,56140,11.2,17.27,19.22,24.24,30.75,45.92,35920,39980,50420,63960,95510,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,4-digit,70,33.9,4.43,19.04,39600,8.5,9.83,14.07,20.84,23.42,25.23,20450,29260,43340,48710,52470,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,43-4151,Order Clerks,detailed,4-digit,50,38.3,2.89,17.96,37360,10.9,11.11,13.46,16.94,22.24,26.77,23120,28000,35230,46250,55670,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,4-digit,30,19.2,1.94,15.52,32280,2.4,10.93,12.76,15.25,18.14,20.98,22740,26530,31720,37740,43630,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,43-9061,"Office Clerks, General",detailed,4-digit,120,13.1,7.09,18.25,37960,5.4,11.96,14.28,17.57,20.29,27.93,24880,29700,36540,42210,58100,,
55,Wisconsin,811200,Electronic and Precision Equipment Repair and Maintenance,49-0000,"Installation, Maintenance, and Repair Occupations",major,4-digit,850,8.6,51.49,20.67,43000,3.4,11.77,13.99,19.6,24.94,33.07,24470,29110,40770,51870,68780,,
